index,CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
3380,16918.0,50,130,1043.34,3,5,4,354,Loyal Customers,0
3381,16919.0,156,326,2592.25,2,5,5,255,New Customers,3
3382,16921.0,61,55,154.18,3,3,1,331,Loyal Customers,0
3383,16923.0,12,650,6488.3,4,5,5,455,Loyal Customers,0
3384,16924.0,21,87,722.64,4,4,3,443,Loyal Customers,0
3385,16926.0,371,14,230.25,1,1,1,111,At Risk,2
3386,16927.0,116,6,543.05,2,1,3,213,New Customers,3
3387,16928.0,80,208,2748.6,2,5,5,255,Loyal Customers,0
3388,16929.0,4,77,1295.39,5,4,4,544,Loyal Customers,0
3389,16930.0,26,53,378.89,4,3,2,432,Loyal Customers,0
3390,16931.0,5,886,4554.87,5,5,5,555,Loyal Customers,0
3391,16932.0,53,48,150.23000000000002,3,3,1,331,Loyal Customers,0
3392,16933.0,1,49,530.08,5,3,3,533,Loyal Customers,0
3393,16934.0,55,61,931.03,3,4,4,344,Loyal Customers,0
3394,16936.0,26,56,261.9,4,3,2,432,Loyal Customers,0
3395,16938.0,9,236,1878.43,5,5,4,554,Loyal Customers,0
3396,16940.0,52,305,3049.88,3,5,5,355,Loyal Customers,0
3397,16942.0,13,279,1878.51,4,5,4,454,Loyal Customers,0
3398,16943.0,212,33,816.73,1,3,3,133,New Customers,3
3399,16945.0,22,249,4345.5,4,5,5,455,Loyal Customers,0
3400,16947.0,236,21,406.48,1,2,2,122,At Risk,2
3401,16948.0,139,19,435.02,2,2,2,222,New Customers,3
3402,16949.0,4,61,1161.27,5,4,4,544,Loyal Customers,0
3403,16950.0,57,42,1178.56,3,3,4,334,Loyal Customers,0
3404,16951.0,123,87,1262.75,2,4,4,244,New Customers,3
3405,16952.0,109,16,167.61,2,2,1,221,New Customers,3
3406,16953.0,30,1,20.8,4,1,1,411,Loyal Customers,0
3407,16954.0,1,54,2085.08,5,3,5,535,Loyal Customers,0
3408,16955.0,185,26,493.67,1,2,3,123,New Customers,3
3409,16956.0,9,18,292.34,5,2,2,522,Loyal Customers,0
3410,16957.0,239,16,416.64,1,2,2,122,At Risk,2
3411,16959.0,87,7,117.35000000000001,2,1,1,211,Loyal Customers,0
3412,16960.0,39,101,507.05,3,4,3,343,Loyal Customers,0
3413,16961.0,116,14,234.17,2,1,2,212,New Customers,3
3414,16963.0,187,7,110.55000000000001,1,1,1,111,New Customers,3
3415,16965.0,227,26,201.19,1,2,1,121,At Risk,2
3416,16966.0,8,31,2148.47,5,3,5,535,Loyal Customers,0
3417,16967.0,189,21,319.02,1,2,2,122,New Customers,3
3418,16968.0,4,31,439.43,5,3,2,532,Loyal Customers,0
3419,16969.0,39,42,650.41,3,3,3,333,Loyal Customers,0
3420,16971.0,3,42,232.20999999999998,5,3,1,531,Loyal Customers,0
3421,16976.0,267,2,251.51999999999998,1,1,2,112,At Risk,2
3422,16978.0,78,39,344.33,2,3,2,232,Loyal Customers,0
3423,16979.0,4,91,1809.05,5,4,4,544,Loyal Customers,0
3424,16980.0,255,81,1028.46,1,4,4,144,At Risk,2
3425,16982.0,61,22,384.06,3,2,2,322,Loyal Customers,0
3426,16983.0,13,144,1894.82,4,5,4,454,Loyal Customers,0
3427,16984.0,78,411,4370.59,2,5,5,255,Loyal Customers,0
3428,16985.0,17,121,5461.62,4,4,5,445,Loyal Customers,0
3429,16986.0,30,3,1873.2,4,1,4,414,Loyal Customers,0
3430,16987.0,3,128,1616.8,5,5,4,554,Loyal Customers,0
3431,16988.0,5,7,126.12,5,1,1,511,Loyal Customers,0
3432,16989.0,7,12,1133.25,5,1,4,514,Loyal Customers,0
3433,16990.0,219,1,179.0,1,1,1,111,New Customers,3
3434,16992.0,11,95,1601.8600000000001,5,4,4,544,Loyal Customers,0
3435,16995.0,372,1,-1.25,1,1,1,111,At Risk,2
3436,16996.0,30,41,1427.46,4,3,4,434,Loyal Customers,0
3437,16997.0,288,12,702.0,1,1,3,113,At Risk,2
3438,16998.0,150,6,287.02000000000004,2,1,2,212,New Customers,3
3439,16999.0,23,23,484.82,4,2,3,423,Loyal Customers,0
3440,17001.0,1,169,3989.57,5,5,5,555,Loyal Customers,0
3441,17002.0,73,50,1487.78,2,3,4,234,Loyal Customers,0
3442,17004.0,46,43,1312.1399999999999,3,3,4,334,Loyal Customers,0
3443,17006.0,5,44,781.78,5,3,3,533,Loyal Customers,0
3444,17007.0,51,53,877.4300000000001,3,3,3,333,Loyal Customers,0
3445,17010.0,17,12,185.46,4,1,1,411,Loyal Customers,0
3446,17011.0,30,15,270.9,4,2,2,422,Loyal Customers,0
3447,17014.0,8,73,562.6800000000001,5,4,3,543,Loyal Customers,0
3448,17015.0,29,214,1838.6100000000001,4,5,4,454,Loyal Customers,0
3449,17017.0,3,268,8574.11,5,5,5,555,Loyal Customers,0
3450,17018.0,41,16,920.1,3,2,4,324,Loyal Customers,0
3451,17019.0,11,228,1258.08,5,5,4,554,Loyal Customers,0
3452,17022.0,31,7,71.0,4,1,1,411,Loyal Customers,0
3453,17024.0,45,3,95.85,3,1,1,311,Loyal Customers,0
3454,17025.0,61,9,357.77,3,1,2,312,Loyal Customers,0
3455,17026.0,185,4,154.82999999999998,1,1,1,111,New Customers,3
3456,17027.0,79,150,835.86,2,5,3,253,Loyal Customers,0
3457,17029.0,111,2,716.0,2,1,3,213,New Customers,3
3458,17030.0,64,11,146.87,3,1,1,311,Loyal Customers,0
3459,17031.0,12,22,380.35,4,2,2,422,Loyal Customers,0
3460,17033.0,86,28,1030.14,2,2,4,224,Loyal Customers,0
3461,17034.0,16,32,734.5699999999999,4,3,3,433,Loyal Customers,0
3462,17035.0,246,32,388.33,1,3,2,132,At Risk,2
3463,17037.0,78,77,1253.22,2,4,4,244,Loyal Customers,0
3464,17038.0,30,22,112.4,4,2,1,421,Loyal Customers,0
3465,17040.0,138,15,449.73,2,2,2,222,New Customers,3
3466,17041.0,27,70,1055.69,4,4,4,444,Loyal Customers,0
3467,17042.0,3,97,1036.58,5,4,4,544,Loyal Customers,0
3468,17043.0,32,102,1735.18,4,4,4,444,Loyal Customers,0
3469,17044.0,9,10,897.4300000000001,5,1,3,513,Loyal Customers,0
3470,17045.0,113,22,339.44,2,2,2,222,New Customers,3
3471,17046.0,157,22,642.02,2,2,3,223,New Customers,3
3472,17047.0,85,65,1100.9,2,4,4,244,Loyal Customers,0
3473,17048.0,115,48,864.32,2,3,3,233,New Customers,3
3474,17049.0,3,321,5589.83,5,5,5,555,Loyal Customers,0
3475,17050.0,96,308,3185.64,2,5,5,255,New Customers,3
3476,17051.0,194,42,240.89000000000001,1,3,2,132,New Customers,3
3477,17052.0,28,83,399.09,4,4,2,442,Loyal Customers,0
3478,17053.0,129,14,496.38,2,1,3,213,New Customers,3
3479,17054.0,28,84,1353.83,4,4,4,444,Loyal Customers,0
3480,17058.0,82,62,1179.89,2,4,4,244,Loyal Customers,0
3481,17059.0,30,514,3080.39,4,5,5,455,Loyal Customers,0
3482,17060.0,266,5,234.24,1,1,2,112,At Risk,2
3483,17061.0,74,101,5116.13,2,4,5,245,Loyal Customers,0
3484,17062.0,314,70,529.4300000000001,1,4,3,143,At Risk,2
3485,17063.0,9,82,1421.59,5,4,4,544,Loyal Customers,0
3486,17064.0,59,61,855.45,3,4,3,343,Loyal Customers,0
3487,17065.0,143,1,-112.35,2,1,1,211,New Customers,3
3488,17068.0,12,297,4531.34,4,5,5,455,Loyal Customers,0
3489,17069.0,28,154,2655.2200000000003,4,5,5,455,Loyal Customers,0
3490,17070.0,114,62,304.24,2,4,2,242,New Customers,3
3491,17071.0,9,148,2385.48,5,5,5,555,Loyal Customers,0
3492,17073.0,18,174,1446.09,4,5,4,454,Loyal Customers,0
3493,17075.0,18,80,813.77,4,4,3,443,Loyal Customers,0
3494,17076.0,36,25,841.0799999999999,3,2,3,323,Loyal Customers,0
3495,17078.0,36,28,378.2,3,2,2,322,Loyal Customers,0
3496,17079.0,78,2,118.80000000000001,2,1,1,211,Loyal Customers,0
3497,17080.0,22,9,285.5,4,1,2,412,Loyal Customers,0
3498,17081.0,25,63,288.91,4,4,2,442,Loyal Customers,0
3499,17082.0,33,81,2003.85,3,4,5,345,Loyal Customers,0
3500,17083.0,109,52,1405.78,2,3,4,234,New Customers,3
3501,17084.0,35,149,2747.9900000000002,3,5,5,355,Loyal Customers,0
3502,17085.0,123,188,1550.8,2,5,4,254,New Customers,3
3503,17086.0,7,96,2050.08,5,4,5,545,Loyal Customers,0
3504,17088.0,28,115,1991.01,4,4,4,444,Loyal Customers,0
3505,17090.0,4,62,1972.55,5,4,4,544,Loyal Customers,0
3506,17091.0,3,198,3802.81,5,5,5,555,Loyal Customers,0
3507,17092.0,50,124,1774.03,3,5,4,354,Loyal Customers,0
3508,17094.0,318,15,270.20000000000005,1,2,2,122,At Risk,2
3509,17095.0,22,77,1088.2,4,4,4,444,Loyal Customers,0
3510,17096.0,9,52,992.6800000000001,5,3,4,534,Loyal Customers,0
3511,17097.0,2,213,937.92,5,5,4,554,Loyal Customers,0
3512,17100.0,18,65,971.74,4,4,4,444,Loyal Customers,0
3513,17101.0,10,42,1621.73,5,3,4,534,Loyal Customers,0
3514,17102.0,262,1,25.5,1,1,1,111,At Risk,2
3515,17105.0,159,90,665.78,2,4,3,243,New Customers,3
3516,17107.0,33,419,10362.48,3,5,5,355,Loyal Customers,0
3517,17109.0,29,120,865.9300000000001,4,4,3,443,Loyal Customers,0
3518,17110.0,165,12,163.29999999999998,2,1,1,211,New Customers,3
3519,17111.0,47,29,231.61,3,2,1,321,Loyal Customers,0
3520,17114.0,6,131,739.72,5,5,3,553,Loyal Customers,0
3521,17115.0,8,43,806.9000000000001,5,3,3,533,Loyal Customers,0
3522,17117.0,288,9,116.19999999999999,1,1,1,111,At Risk,2
3523,17118.0,318,10,157.02,1,1,1,111,At Risk,2
3524,17119.0,3,38,593.61,5,3,3,533,Loyal Customers,0
3525,17120.0,233,18,307.46,1,2,2,122,At Risk,2
3526,17122.0,119,7,138.32,2,1,1,211,New Customers,3
3527,17123.0,162,9,345.29999999999995,2,1,2,212,New Customers,3
3528,17124.0,185,31,294.24,1,3,2,132,New Customers,3
3529,17125.0,50,35,230.5,3,3,1,331,Loyal Customers,0
3530,17126.0,152,250,976.55,2,5,4,254,New Customers,3
3531,17128.0,335,14,157.09,1,1,1,111,At Risk,2
3532,17131.0,5,134,2463.17,5,5,5,555,Loyal Customers,0
3533,17133.0,16,27,4892.240000000001,4,2,5,425,Loyal Customers,0
3534,17134.0,107,23,413.2,2,2,2,222,New Customers,3
3535,17135.0,16,52,1139.73,4,3,4,434,Loyal Customers,0
3536,17138.0,276,24,380.5,1,2,2,122,At Risk,2
3537,17139.0,16,486,10567.87,4,5,5,455,Loyal Customers,0
3538,17140.0,247,18,454.12,1,2,2,122,At Risk,2
3539,17142.0,239,15,579.0,1,2,3,123,At Risk,2
3540,17144.0,1,48,984.57,5,3,4,534,Loyal Customers,0
3541,17146.0,106,35,749.78,2,3,3,233,New Customers,3
3542,17147.0,23,85,1679.64,4,4,4,444,Loyal Customers,0
3543,17148.0,52,9,124.88,3,1,1,311,Loyal Customers,0
3544,17152.0,195,16,1503.5,1,2,4,124,New Customers,3
3545,17153.0,24,14,213.78,4,1,1,411,Loyal Customers,0
3546,17154.0,75,23,329.34,2,2,2,222,Loyal Customers,0
3547,17155.0,18,20,251.70000000000002,4,2,2,422,Loyal Customers,0
3548,17157.0,8,15,306.55,5,2,2,522,Loyal Customers,0
3549,17158.0,32,67,1266.97,4,4,4,444,Loyal Customers,0
3550,17159.0,22,102,1534.73,4,4,4,444,Loyal Customers,0
3551,17160.0,31,229,3518.03,4,5,5,455,Loyal Customers,0
3552,17162.0,29,105,1707.21,4,4,4,444,Loyal Customers,0
3553,17163.0,22,5,293.1,4,1,2,412,Loyal Customers,0
3554,17164.0,33,145,2466.4,3,5,5,355,Loyal Customers,0
3555,17165.0,284,10,158.68,1,1,1,111,At Risk,2
3556,17166.0,39,14,189.49,3,1,1,311,Loyal Customers,0
3557,17169.0,50,60,816.88,3,4,3,343,Loyal Customers,0
3558,17171.0,289,16,224.91,1,2,1,121,At Risk,2
3559,17172.0,75,16,313.26,2,2,2,222,Loyal Customers,0
3560,17173.0,5,87,3755.65,5,4,5,545,Loyal Customers,0
3561,17174.0,218,4,59.9,1,1,1,111,New Customers,3
3562,17175.0,44,64,1430.94,3,4,4,344,Loyal Customers,0
3563,17176.0,202,15,306.13,1,2,2,122,New Customers,3
3564,17179.0,178,80,711.79,2,4,3,243,New Customers,3
3565,17180.0,56,128,768.32,3,5,3,353,Loyal Customers,0
3566,17181.0,57,23,239.92000000000002,3,2,2,322,Loyal Customers,0
3567,17183.0,8,76,3286.9100000000003,5,4,5,545,Loyal Customers,0
3568,17186.0,47,2,144.0,3,1,1,311,Loyal Customers,0
3569,17187.0,227,10,203.95,1,1,1,111,At Risk,2
3570,17188.0,11,89,2275.58,5,4,5,545,Loyal Customers,0
3571,17189.0,106,60,383.75,2,4,2,242,New Customers,3
3572,17190.0,59,20,249.74,3,2,2,322,Loyal Customers,0
3573,17191.0,28,236,2093.68,4,5,5,455,Loyal Customers,0
3574,17193.0,36,35,1674.46,3,3,4,334,Loyal Customers,0
3575,17194.0,274,29,262.62,1,2,2,122,At Risk,2
3576,17197.0,30,29,1013.01,4,2,4,424,Loyal Customers,0
3577,17198.0,24,96,692.22,4,4,3,443,Loyal Customers,0
3578,17201.0,54,38,289.78,3,3,2,332,Loyal Customers,0
3579,17203.0,36,148,3560.08,3,5,5,355,Loyal Customers,0
3580,17204.0,169,67,1352.91,2,4,4,244,New Customers,3
3581,17205.0,54,13,384.08,3,1,2,312,Loyal Customers,0
3582,17206.0,53,7,204.24,3,1,1,311,Loyal Customers,0
3583,17211.0,27,213,2299.67,4,5,5,455,Loyal Customers,0
3584,17212.0,253,4,226.85,1,1,1,111,At Risk,2
3585,17213.0,40,164,2741.08,3,5,5,355,Loyal Customers,0
3586,17214.0,60,102,974.12,3,4,4,344,Loyal Customers,0
3587,17217.0,234,9,113.5,1,1,1,111,At Risk,2
3588,17218.0,4,271,1951.97,5,5,4,554,Loyal Customers,0
3589,17219.0,32,25,114.23,4,2,1,421,Loyal Customers,0
3590,17220.0,24,467,3187.55,4,5,5,455,Loyal Customers,0
3591,17221.0,7,62,334.48,5,4,2,542,Loyal Customers,0
3592,17222.0,65,27,328.65,3,2,2,322,Loyal Customers,0
3593,17223.0,310,48,416.89,1,3,2,132,At Risk,2
3594,17226.0,309,21,393.49,1,2,2,122,At Risk,2
3595,17227.0,19,47,939.32,4,3,4,434,Loyal Customers,0
3596,17228.0,16,208,1906.09,4,5,4,454,Loyal Customers,0
3597,17229.0,96,47,318.76,2,3,2,232,New Customers,3
3598,17230.0,264,73,3466.67,1,4,5,145,At Risk,2
3599,17231.0,12,536,3078.22,4,5,5,455,Loyal Customers,0
3600,17232.0,3,35,417.77,5,3,2,532,Loyal Customers,0
3601,17233.0,35,25,190.88,3,2,1,321,Loyal Customers,0
3602,17234.0,183,14,149.89000000000001,1,1,1,111,New Customers,3
3603,17235.0,25,29,550.06,4,2,3,423,Loyal Customers,0
3604,17236.0,13,105,916.13,4,4,4,444,Loyal Customers,0
3605,17237.0,11,19,314.69,5,2,2,522,Loyal Customers,0
3606,17238.0,3,555,3719.1,5,5,5,555,Loyal Customers,0
3607,17239.0,313,16,379.95,1,2,2,122,At Risk,2
3608,17242.0,108,40,1135.04,2,3,4,234,New Customers,3
3609,17243.0,1,394,8491.75,5,5,5,555,Loyal Customers,0
3610,17244.0,53,31,954.9,3,3,4,334,Loyal Customers,0
3611,17245.0,205,9,171.45,1,1,1,111,New Customers,3
3612,17247.0,15,54,280.09000000000003,4,3,2,432,Loyal Customers,0
3613,17248.0,120,69,318.65,2,4,2,242,New Customers,3
3614,17250.0,4,56,381.97,5,3,2,532,Loyal Customers,0
3615,17251.0,363,37,269.83,1,3,2,132,At Risk,2
3616,17252.0,117,86,348.91,2,4,2,242,New Customers,3
3617,17253.0,18,18,178.26,4,2,1,421,Loyal Customers,0
3618,17254.0,5,111,271.19,5,4,2,542,Loyal Customers,0
3619,17255.0,41,74,291.48,3,4,2,342,Loyal Customers,0
3620,17256.0,107,16,240.0,2,2,2,222,New Customers,3
3621,17259.0,148,116,581.23,2,4,3,243,New Customers,3
3622,17262.0,52,12,1253.3600000000001,3,1,4,314,Loyal Customers,0
3623,17263.0,208,23,63.440000000000005,1,2,1,121,New Customers,3
3624,17265.0,139,122,550.01,2,4,3,243,New Customers,3
3625,17266.0,2,73,296.58,5,4,2,542,Loyal Customers,0
3626,17267.0,127,37,317.2,2,3,2,232,New Customers,3
3627,17268.0,108,6,763.64,2,1,3,213,New Customers,3
3628,17272.0,42,116,2144.53,3,4,5,345,Loyal Customers,0
3629,17274.0,35,25,107.82,3,2,1,321,Loyal Customers,0
3630,17277.0,228,69,1065.3500000000001,1,4,4,144,At Risk,2
3631,17278.0,241,15,246.04,1,2,2,122,At Risk,2
3632,17279.0,58,9,187.82999999999998,3,1,1,311,Loyal Customers,0
3633,17282.0,130,89,1685.46,2,4,4,244,New Customers,3
3634,17284.0,60,293,1636.58,3,5,4,354,Loyal Customers,0
3635,17286.0,22,44,151.37,4,3,1,431,Loyal Customers,0
3636,17287.0,26,122,1049.06,4,4,4,444,Loyal Customers,0
3637,17288.0,9,140,1417.63,5,5,4,554,Loyal Customers,0
3638,17289.0,32,105,922.77,4,4,4,444,Loyal Customers,0
3639,17290.0,4,96,513.01,5,4,3,543,Loyal Customers,0
3640,17291.0,308,1,550.8000000000001,1,1,3,113,At Risk,2
3641,17293.0,8,132,1854.06,5,5,4,554,Loyal Customers,0
3642,17295.0,29,68,547.0,4,4,3,443,Loyal Customers,0
3643,17297.0,17,49,128.18,4,3,1,431,Loyal Customers,0
3644,17298.0,101,30,498.42,2,3,3,233,New Customers,3
3645,17299.0,12,55,656.61,4,3,3,433,Loyal Customers,0
3646,17301.0,21,59,163.24,4,4,1,441,Loyal Customers,0
3647,17302.0,15,81,1119.93,4,4,4,444,Loyal Customers,0
3648,17303.0,361,53,250.04,1,3,2,132,At Risk,2
3649,17306.0,11,69,8600.73,5,4,5,545,Loyal Customers,0
3650,17307.0,365,1,-152.64000000000001,1,1,1,111,At Risk,2
3651,17309.0,95,12,82.75,2,1,1,211,New Customers,3
3652,17311.0,78,55,1384.85,2,3,4,234,Loyal Customers,0
3653,17312.0,139,14,644.3,2,1,3,213,New Customers,3
3654,17313.0,18,28,2288.13,4,2,5,425,Loyal Customers,0
3655,17314.0,25,136,2514.76,4,5,5,455,Loyal Customers,0
3656,17315.0,1,485,6193.43,5,5,5,555,Loyal Customers,0
3657,17317.0,46,11,2524.02,3,1,5,315,Loyal Customers,0
3658,17320.0,100,73,1200.6200000000001,2,4,4,244,New Customers,3
3659,17321.0,8,99,657.16,5,4,3,543,Loyal Customers,0
3660,17323.0,15,199,894.44,4,5,3,453,Loyal Customers,0
3661,17324.0,18,49,986.48,4,3,4,434,Loyal Customers,0
3662,17325.0,280,6,96.8,1,1,1,111,At Risk,2
3663,17329.0,14,33,523.11,4,3,3,433,Loyal Customers,0
3664,17330.0,23,6,363.9,4,1,2,412,Loyal Customers,0
3665,17331.0,124,1,175.2,2,1,1,211,New Customers,3
3666,17333.0,86,28,494.25,2,2,3,223,Loyal Customers,0
3667,17334.0,301,12,306.6,1,1,2,112,At Risk,2
3668,17337.0,151,526,1897.51,2,5,4,254,New Customers,3
3669,17338.0,17,725,6461.79,4,5,5,455,Loyal Customers,0
3670,17339.0,94,9,243.36,2,1,2,212,New Customers,3
3671,17340.0,9,424,11891.18,5,5,5,555,Loyal Customers,0
3672,17341.0,157,157,682.29,2,5,3,253,New Customers,3
3673,17343.0,355,17,193.64,1,2,1,121,At Risk,2
3674,17344.0,46,31,157.62,3,3,1,331,Loyal Customers,0
3675,17345.0,15,83,519.6899999999999,4,4,3,443,Loyal Customers,0
3676,17346.0,4,486,2557.9,5,5,5,555,Loyal Customers,0
3677,17347.0,86,1,228.96,2,1,1,211,Loyal Customers,0
3678,17348.0,15,213,1156.6,4,5,4,454,Loyal Customers,0
3679,17349.0,179,8,98.25,1,1,1,111,New Customers,3
3680,17350.0,8,71,1251.44,5,4,4,544,Loyal Customers,0
3681,17351.0,36,27,587.15,3,2,3,323,Loyal Customers,0
3682,17353.0,129,8,1740.0,2,1,4,214,New Customers,3
3683,17354.0,51,16,1393.06,3,2,4,324,Loyal Customers,0
3684,17356.0,312,19,178.22,1,2,1,121,At Risk,2
3685,17357.0,24,44,384.39,4,3,2,432,Loyal Customers,0
3686,17358.0,303,58,360.81,1,3,2,132,At Risk,2
3687,17359.0,11,15,127.86,5,2,1,521,Loyal Customers,0
3688,17360.0,17,125,568.24,4,5,3,453,Loyal Customers,0
3689,17361.0,49,29,488.2,3,2,3,323,Loyal Customers,0
3690,17362.0,239,35,312.23,1,3,2,132,At Risk,2
3691,17364.0,1,409,4437.23,5,5,5,555,Loyal Customers,0
3692,17365.0,13,465,4767.36,4,5,5,455,Loyal Customers,0
3693,17367.0,238,33,167.55,1,3,1,131,At Risk,2
3694,17368.0,23,124,1315.72,4,5,4,454,Loyal Customers,0
3695,17370.0,73,33,446.18,2,3,2,232,Loyal Customers,0
3696,17371.0,17,86,418.4,4,4,2,442,Loyal Customers,0
3697,17372.0,41,251,1337.18,3,5,4,354,Loyal Customers,0
3698,17373.0,40,57,646.92,3,3,3,333,Loyal Customers,0
3699,17374.0,219,28,495.77,1,2,3,123,New Customers,3
3700,17375.0,190,71,372.5,1,4,2,142,New Customers,3
3701,17376.0,71,24,203.2,3,2,1,321,Loyal Customers,0
3702,17377.0,24,405,3883.32,4,5,5,455,Loyal Customers,0
3703,17379.0,11,78,389.71999999999997,5,4,2,542,Loyal Customers,0
3704,17381.0,9,110,20272.43,5,4,5,545,Loyal Customers,0
3705,17382.0,65,2,65.4,3,1,1,311,Loyal Customers,0
3706,17383.0,4,49,193.39000000000001,5,3,1,531,Loyal Customers,0
3707,17384.0,19,15,336.4,4,2,2,422,Loyal Customers,0
3708,17385.0,15,45,256.11,4,3,2,432,Loyal Customers,0
3709,17386.0,8,28,2686.42,5,2,5,525,Loyal Customers,0
3710,17387.0,20,76,746.81,4,4,3,443,Loyal Customers,0
3711,17388.0,78,15,1259.56,2,2,4,224,Loyal Customers,0
3712,17389.0,1,224,31300.079999999998,5,5,5,555,Loyal Customers,0
3713,17391.0,164,3,508.8,2,1,3,213,New Customers,3
3714,17392.0,307,56,417.27,1,3,2,132,At Risk,2
3715,17394.0,219,4,203.86999999999998,1,1,1,111,New Customers,3
3716,17396.0,39,27,7330.8,3,2,5,325,Loyal Customers,0
3717,17397.0,22,89,681.41,4,4,3,443,Loyal Customers,0
3718,17398.0,115,38,653.38,2,3,3,233,New Customers,3
3719,17400.0,126,206,2097.84,2,5,5,255,New Customers,3
3720,17402.0,5,59,2633.85,5,4,5,545,Loyal Customers,0
3721,17403.0,36,32,263.92,3,3,2,332,Loyal Customers,0
3722,17404.0,4,201,30300.82,5,5,5,555,Loyal Customers,0
3723,17405.0,1,94,967.22,5,4,4,544,Loyal Customers,0
3724,17406.0,330,114,1912.72,1,4,4,144,At Risk,2
3725,17408.0,163,2,32.65,2,1,1,211,New Customers,3
3726,17409.0,185,13,771.85,1,1,3,113,New Customers,3
3727,17410.0,16,64,1214.72,4,4,4,444,Loyal Customers,0
3728,17411.0,12,43,748.94,4,3,3,433,Loyal Customers,0
3729,17412.0,3,66,1258.06,5,4,4,544,Loyal Customers,0
3730,17414.0,44,6,778.0,3,1,3,313,Loyal Customers,0
3731,17415.0,80,14,507.84,2,1,3,213,Loyal Customers,0
3732,17416.0,30,271,6838.34,4,5,5,455,Loyal Customers,0
3733,17418.0,42,30,463.46000000000004,3,3,2,332,Loyal Customers,0
3734,17419.0,11,208,4200.97,5,5,5,555,Loyal Customers,0
3735,17420.0,50,30,598.83,3,3,3,333,Loyal Customers,0
3736,17422.0,16,135,1853.1299999999999,4,5,4,454,Loyal Customers,0
3737,17423.0,45,28,663.63,3,2,3,323,Loyal Customers,0
3738,17425.0,19,43,759.17,4,3,3,433,Loyal Customers,0
3739,17426.0,4,272,5022.26,5,5,5,555,Loyal Customers,0
3740,17427.0,72,2,100.8,2,1,1,211,Loyal Customers,0
3741,17428.0,1,343,17078.45,5,5,5,555,Loyal Customers,0
3742,17429.0,121,42,512.12,2,3,3,233,New Customers,3
3743,17430.0,33,14,265.76,3,1,2,312,Loyal Customers,0
3744,17431.0,313,43,403.3,1,3,2,132,At Risk,2
3745,17432.0,18,48,365.76,4,3,2,432,Loyal Customers,0
3746,17433.0,88,54,303.15999999999997,2,3,2,232,Loyal Customers,0
3747,17434.0,2,138,2333.42,5,5,5,555,Loyal Customers,0
3748,17436.0,2,9,216.29999999999998,5,1,1,511,Loyal Customers,0
3749,17438.0,247,19,378.3,1,2,2,122,At Risk,2
3750,17440.0,148,8,177.1,2,1,1,211,New Customers,3
3751,17442.0,29,140,2210.2599999999998,4,5,5,455,Loyal Customers,0
3752,17443.0,220,1,534.24,1,1,3,113,New Customers,3
3753,17444.0,148,135,2940.04,2,5,5,255,New Customers,3
3754,17446.0,177,9,120.9,2,1,1,211,New Customers,3
3755,17447.0,40,36,541.53,3,3,3,333,Loyal Customers,0
3756,17448.0,145,1,-4287.63,2,1,1,211,New Customers,3
3757,17449.0,2,278,2503.21,5,5,5,555,Loyal Customers,0
3758,17450.0,8,350,187322.17,5,5,5,555,Loyal Customers,0
3759,17451.0,1,107,1648.95,5,4,4,544,Loyal Customers,0
3760,17453.0,18,19,486.71999999999997,4,2,3,423,Loyal Customers,0
3761,17454.0,192,61,517.53,1,4,3,143,New Customers,3
3762,17455.0,204,8,131.7,1,1,1,111,New Customers,3
3763,17456.0,365,17,249.86,1,2,2,122,At Risk,2
3764,17457.0,127,19,1737.7,2,2,4,224,New Customers,3
3765,17458.0,15,54,316.5,4,3,2,432,Loyal Customers,0
3766,17459.0,43,111,657.3,3,4,3,343,Loyal Customers,0
3767,17460.0,79,37,452.63,2,3,2,232,Loyal Customers,0
3768,17461.0,23,106,735.82,4,4,3,443,Loyal Customers,0
3769,17462.0,51,28,662.94,3,2,3,323,Loyal Customers,0
3770,17463.0,16,212,1860.81,4,5,4,454,Loyal Customers,0
3771,17464.0,158,9,289.96000000000004,2,1,2,212,New Customers,3
3772,17466.0,10,41,763.28,5,3,3,533,Loyal Customers,0
3773,17468.0,10,5,137.0,5,1,1,511,Loyal Customers,0
3774,17469.0,16,90,1843.06,4,4,4,444,Loyal Customers,0
3775,17470.0,45,78,1125.07,3,4,4,344,Loyal Customers,0
3776,17472.0,191,174,697.54,1,5,3,153,New Customers,3
3777,17475.0,79,14,194.37,2,1,1,211,Loyal Customers,0
3778,17480.0,74,31,506.51,2,3,3,233,Loyal Customers,0
3779,17481.0,4,83,1249.34,5,4,4,544,Loyal Customers,0
3780,17483.0,65,21,414.04,3,2,2,322,Loyal Customers,0
3781,17486.0,261,24,396.87,1,2,2,122,At Risk,2
3782,17489.0,59,29,376.64,3,2,2,322,Loyal Customers,0
3783,17490.0,1,86,1926.8799999999999,5,4,4,544,Loyal Customers,0
3784,17491.0,1,110,3541.92,5,4,5,545,Loyal Customers,0
3785,17492.0,248,12,374.57,1,1,2,112,At Risk,2
3786,17495.0,8,27,497.56,5,2,3,523,Loyal Customers,0
3787,17496.0,359,10,271.05,1,1,2,112,At Risk,2
3788,17498.0,76,17,272.22,2,2,2,222,Loyal Customers,0
3789,17499.0,290,40,622.88,1,3,3,133,At Risk,2
3790,17500.0,17,5,1138.0,4,1,4,414,Loyal Customers,0
